Iter,tx_node_id,rx_node_id,LossRate,next_hop
2,12,23,0.0,23
2,12,24,95.94,26
2,12,25,0.0,25
2,12,26,0.0,26
2,12,27,96.57,14
2,12,28,98.11,26
2,12,29,91.61,26
2,13,14,0.0,14
2,13,15,0.0,15
2,13,16,93.12,14
2,13,17,77.82,27
2,13,18,99.36,23
2,13,19,98.31,24
2,13,20,0.0,20
2,13,21,92.14,26
2,13,22,90.86,26
2,13,23,0.0,23
2,13,24,0.0,24
2,13,25,87.01,26
2,13,26,0.0,26
2,13,27,0.0,27
2,13,28,97.89,26
2,13,29,86.94,26
2,14,15,0.0,15
2,14,16,0.0,16
2,14,17,0.0,17
2,14,18,93.17,16
2,14,19,0.0,19
2,14,20,0.0,20
2,14,21,72.18,20
2,14,22,70.0,17
2,14,23,73.44,20
2,14,24,0.0,24
2,14,25,64.24,25
2,14,26,86.29,16
2,14,27,0.0,27
2,14,28,86.69,20
2,14,29,63.97,20
2,15,16,0.0,16
2,15,17,0.0,17
2,15,18,68.85,18
2,15,19,54.72,17
2,15,20,0.0,20
2,15,21,35.18,21
2,15,22,35.21,22
2,15,23,42.87,20
2,15,24,0.0,24
2,15,25,0.0,25
2,15,26,56.5,16
2,15,27,0.0,27
2,15,28,54.22,20
2,15,29,33.74,20
2,16,17,0.0,17
2,16,18,0.0,18
2,16,19,0.0,19
2,16,20,10.72,20
2,16,21,0.0,21
2,16,22,0.0,22
2,16,23,0.0,23
2,16,24,0.0,24
2,16,25,0.0,25
2,16,26,0.0,26
2,16,27,0.0,27
2,16,28,6.75,28
2,16,29,2.57,29
2,17,18,0.0,18
2,17,19,0.0,19
2,17,20,0.0,20
2,17,21,0.0,21
2,17,22,0.0,22
2,17,23,0.0,23
2,17,24,0.0,24
2,17,25,0.0,25
2,17,26,0.0,26
2,17,27,0.0,27
2,17,28,0.0,28
2,17,29,0.0,29
2,18,19,0.0,19
2,18,20,0.0,20
2,18,21,0.0,21
2,18,22,0.0,22
2,18,23,0.0,23
2,18,24,37.05,24
2,18,25,0.0,25
2,18,26,0.0,26
2,18,27,0.0,27
2,18,28,0.0,28
2,18,29,0.0,29
2,19,20,0.0,20
2,19,21,0.0,21
2,19,22,0.0,22
2,19,23,16.78,23
2,19,24,0.0,24
2,19,25,0.0,25
2,19,26,0.0,26
2,19,27,0.0,27
2,19,28,0.0,28
2,19,29,0.0,29
2,20,21,0.0,21
2,20,22,0.0,22
2,20,23,0.0,23
2,20,24,0.0,24
2,20,25,0.0,25
2,20,26,0.0,26
2,20,27,0.0,27
2,20,28,0.0,28
2,20,29,0.0,29
2,21,22,0.0,22
2,21,23,0.0,23
2,21,24,0.0,24
2,21,25,0.0,25
2,21,26,0.0,26
2,21,27,0.0,27
2,21,28,0.0,28
2,21,29,0.0,29
2,22,23,0.0,23
2,22,24,0.0,24
2,22,25,0.0,25
2,22,26,0.0,26
2,22,27,0.0,27
2,22,28,0.0,28
2,22,29,0.0,29
2,23,24,0.0,24
2,23,25,0.0,25
2,23,26,0.0,26
2,23,27,0.0,27
2,23,28,0.0,28
2,23,29,0.0,29
2,24,25,0.0,25
2,24,26,0.0,26
2,24,27,0.0,27
2,24,28,0.0,28
2,24,29,0.0,29
2,25,26,0.0,26
2,25,27,0.0,27
2,25,28,0.0,28
2,25,29,0.0,29
2,26,27,0.0,27
2,26,28,0.0,28
2,26,29,0.0,29
2,27,28,0.0,28
2,27,29,0.0,29
2,28,29,0.0,29
3,0,1,0.0,1
3,0,2,0.0,2
3,0,3,0.0,3
3,0,4,23.83,4
3,0,5,99.5,3
3,0,6,0.0,6
3,0,7,0.0,7
3,0,8,99.99,3
3,0,9,99.99,6
3,0,10,100.0,2
3,0,11,100.0,6
3,0,12,100.0,3
3,0,13,100.0,6
3,0,14,100.0,7
3,0,15,100.0,7
3,0,16,100.0,7
3,0,17,100.0,3
3,0,18,100.0,7
3,0,19,100.0,7
3,0,20,100.0,6
3,0,21,100.0,7
3,0,22,100.0,3
3,0,23,100.0,6
3,0,24,100.0,7
3,0,25,100.0,7
3,0,26,100.0,6
3,0,27,100.0,6
3,0,28,100.0,7
3,0,29,100.0,6
3,1,2,0.0,2
3,1,3,84.56,2
3,1,4,25.31,4
3,1,5,0.0,5
3,1,6,94.19,0
3,1,7,0.0,7
3,1,8,99.99,5
3,1,9,99.99,7
3,1,10,100.0,2
3,1,11,100.0,5
3,1,12,100.0,0
3,1,13,100.0,0
3,1,14,100.0,7
3,1,15,100.0,7
3,1,16,100.0,2
3,1,17,100.0,5
3,1,18,100.0,5
3,1,19,100.0,7
3,1,20,100.0,7
3,1,21,100.0,7
3,1,22,100.0,5
3,1,23,100.0,5
3,1,24,100.0,7
3,1,25,100.0,7
3,1,26,100.0,7
3,1,27,100.0,7
3,1,28,100.0,5
3,1,29,100.0,5
3,2,3,0.0,3
3,2,4,0.0,4
3,2,5,96.44,10
3,2,6,90.37,0
3,2,7,98.71,0
3,2,8,99.63,3
3,2,9,99.38,10
3,2,10,0.0,10
3,2,11,100.0,10
3,2,12,100.0,3
3,2,13,100.0,10
3,2,14,100.0,10
3,2,15,100.0,10
3,2,16,100.0,10
3,2,17,100.0,3
3,2,18,100.0,10
3,2,19,100.0,10
3,2,20,100.0,10
3,2,21,100.0,3
3,2,22,100.0,3
3,2,23,100.0,3
3,2,24,100.0,10
3,2,25,100.0,3
3,2,26,100.0,3
3,2,27,100.0,10
3,2,28,100.0,10
3,2,29,100.0,10
3,3,4,0.0,4
3,3,5,0.0,5
3,3,6,0.0,6
3,3,7,0.0,7
3,3,8,0.0,8
3,3,9,50.65,8
3,3,10,0.0,10
3,3,11,100.0,7
3,3,12,0.0,12
3,3,13,99.59,8
3,3,14,100.0,12
3,3,15,100.0,7
3,3,16,100.0,12
3,3,17,100.0,8
3,3,18,100.0,12
3,3,19,100.0,10
3,3,20,100.0,10
3,3,21,100.0,12
3,3,22,100.0,12
3,3,23,100.0,12
3,3,24,100.0,8
3,3,25,100.0,12
3,3,26,100.0,12
3,3,27,100.0,7
3,3,28,100.0,12
3,3,29,100.0,5
3,4,5,0.0,5
3,4,6,0.0,6
3,4,7,0.0,7
3,4,8,96.23,5
3,4,9,0.0,9
3,4,10,100.0,3
3,4,11,100.0,7
3,4,12,100.0,3
3,4,13,100.0,6
3,4,14,100.0,7
3,4,15,100.0,7
3,4,16,100.0,7
3,4,17,100.0,9
3,4,18,100.0,9
3,4,19,100.0,7
3,4,20,100.0,9
3,4,21,100.0,7
3,4,22,100.0,5
3,4,23,100.0,5
3,4,24,100.0,9
3,4,25,100.0,7
3,4,26,100.0,5
3,4,27,100.0,9
3,4,28,100.0,5
3,4,29,100.0,5
3,5,6,0.0,6
3,5,7,0.0,7
3,5,8,0.0,8
3,5,9,7.54,9
3,5,10,0.0,10
3,5,11,0.0,11
3,5,12,91.49,3
3,5,13,86.13,8
3,5,14,97.72,11
3,5,15,0.0,15
3,5,16,100.0,10
3,5,17,100.0,8
3,5,18,100.0,23
3,5,19,100.0,29
3,5,20,100.0,15
3,5,21,100.0,23
3,5,22,100.0,11
3,5,23,0.0,23
3,5,24,100.0,15
3,5,25,100.0,15
3,5,26,100.0,11
3,5,27,100.0,15
3,5,28,100.0,11
3,5,29,0.0,29
3,6,7,0.0,7
3,6,8,29.72,8
3,6,9,0.0,9
3,6,10,83.45,13
3,6,11,0.0,11
3,6,12,97.52,3
3,6,13,0.0,13
3,6,14,99.87,13
3,6,15,100.0,13
3,6,16,100.0,7
3,6,17,100.0,9
3,6,18,100.0,11
3,6,19,100.0,11
3,6,20,100.0,13
3,6,21,100.0,7
3,6,22,100.0,11
3,6,23,100.0,13
3,6,24,100.0,13
3,6,25,100.0,11
3,6,26,100.0,13
3,6,27,100.0,13
3,6,28,100.0,11
3,6,29,100.0,11
3,7,8,0.0,8
3,7,9,0.0,9
3,7,10,0.0,10
3,7,11,0.0,11
3,7,12,94.51,11
3,7,13,78.27,8
3,7,14,0.0,14
3,7,15,0.0,15
3,7,16,100.0,15
3,7,17,100.0,8
3,7,18,100.0,21
3,7,19,100.0,14
3,7,20,100.0,14
3,7,21,0.0,21
3,7,22,100.0,11
3,7,23,100.0,8
3,7,24,0.0,24
3,7,25,100.0,15
3,7,26,100.0,11
3,7,27,100.0,14
3,7,28,100.0,11
3,7,29,100.0,11
3,8,9,0.0,9
3,8,10,0.0,10
3,8,11,90.77,13
3,8,12,77.01,3
3,8,13,0.0,13
3,8,14,0.0,14
3,8,15,99.67,5
3,8,16,100.0,24
3,8,17,0.0,17
3,8,18,100.0,17
3,8,19,100.0,14
3,8,20,0.0,20
3,8,21,100.0,17
3,8,22,100.0,17
3,8,23,0.0,23
3,8,24,0.0,24
3,8,25,99.98,17
3,8,26,100.0,13
3,8,27,100.0,14
3,8,28,100.0,17
3,8,29,99.98,17
3,9,10,0.0,10
3,9,11,0.0,11
3,9,12,82.66,11
3,9,13,0.0,13
3,9,14,90.86,13
3,9,15,99.83,13
3,9,16,100.0,24
3,9,17,0.0,17
3,9,18,100.0,17
3,9,19,100.0,17
3,9,20,0.0,20
3,9,21,100.0,17
3,9,22,100.0,17
3,9,23,100.0,13
3,9,24,0.0,24
3,9,25,99.99,17
3,9,26,100.0,13
3,9,27,0.0,27
3,9,28,100.0,17
3,9,29,99.99,17
3,10,11,0.0,11
3,10,12,0.0,12
3,10,13,0.0,13
3,10,14,39.13,16
3,10,15,0.0,15
3,10,16,0.0,16
3,10,17,96.19,16
3,10,18,100.0,16
3,10,19,99.68,16
3,10,20,0.0,20
3,10,21,96.42,12
3,10,22,95.26,16
3,10,23,96.59,13
3,10,24,93.77,15
3,10,25,91.21,15
3,10,26,99.76,16
3,10,27,99.1,15
3,10,28,99.81,11
3,10,29,91.11,11
3,11,12,0.0,12
3,11,13,0.0,13
3,11,14,0.0,14
3,11,15,0.0,15
3,11,16,87.4,14
3,11,17,49.35,28
3,11,18,92.97,28
3,11,19,83.68,29
3,11,20,63.16,15
3,11,21,59.0,26
3,11,22,0.0,22
3,11,23,53.46,26
3,11,24,42.26,14
3,11,25,37.34,26
3,11,26,0.0,26
3,11,27,73.28,14
3,11,28,0.0,28
3,11,29,0.0,29
3,12,13,29.31,23
3,12,14,0.0,14
3,12,15,45.48,25
3,12,16,0.0,16
3,12,17,0.0,17
3,12,18,99.06,21
3,12,19,89.9,21
3,12,20,96.21,23
3,12,21,0.0,21
3,12,22,0.0,22
3,12,23,0.0,23
3,12,24,91.31,26
3,12,25,0.0,25
3,12,26,0.0,26
3,12,27,88.48,14
3,12,28,93.67,26
3,12,29,75.8,26
3,13,14,0.0,14
3,13,15,0.0,15
3,13,16,98.21,14
3,13,17,80.05,27
3,13,18,99.34,23
3,13,19,95.6,24
3,13,20,0.0,20
3,13,21,82.39,26
3,13,22,78.67,26
3,13,23,0.0,23
3,13,24,0.0,24
3,13,25,68.76,26
3,13,26,0.0,26
3,13,27,0.0,27
3,13,28,96.22,26
3,13,29,68.66,26
3,14,15,0.0,15
3,14,16,0.0,16
3,14,17,0.0,17
3,14,18,92.01,16
3,14,19,0.0,19
3,14,20,0.0,20
3,14,21,52.76,20
3,14,22,48.16,17
3,14,23,53.88,23
3,14,24,0.0,24
3,14,25,38.47,25
3,14,26,78.19,16
3,14,27,0.0,27
3,14,28,79.58,20
3,14,29,37.97,29
3,15,16,0.0,16
3,15,17,0.0,17
3,15,18,62.23,25
3,15,19,30.76,17
3,15,20,0.0,20
3,15,21,13.09,21
3,15,22,14.76,22
3,15,23,26.58,23
3,15,24,0.0,24
3,15,25,0.0,25
3,15,26,41.49,26
3,15,27,0.0,27
3,15,28,37.22,20
3,15,29,18.72,29
3,16,17,0.0,17
3,16,18,0.0,18
3,16,19,0.0,19
3,16,20,25.97,15
3,16,21,0.0,21
3,16,22,0.0,22
3,16,23,0.0,23
3,16,24,0.0,24
3,16,25,0.0,25
3,16,26,0.0,26
3,16,27,0.0,27
3,16,28,10.03,28
3,16,29,31.69,29
3,17,18,0.0,18
3,17,19,0.0,19
3,17,20,0.0,20
3,17,21,0.0,21
3,17,22,0.0,22
3,17,23,0.0,23
3,17,24,0.0,24
3,17,25,0.0,25
3,17,26,0.0,26
3,17,27,0.0,27
3,17,28,0.0,28
3,17,29,0.0,29
3,18,19,0.0,19
3,18,20,0.0,20
3,18,21,0.0,21
3,18,22,0.0,22
3,18,23,0.0,23
3,18,24,63.62,23
3,18,25,0.0,25
3,18,26,0.0,26
3,18,27,0.0,27
3,18,28,0.0,28
3,18,29,0.0,29
3,19,20,0.0,20
3,19,21,0.0,21
3,19,22,0.0,22
3,19,23,26.22,23
3,19,24,0.0,24
3,19,25,0.0,25
3,19,26,0.0,26
3,19,27,0.0,27
3,19,28,0.0,28
3,19,29,0.0,29
3,20,21,0.0,21
3,20,22,0.0,22
3,20,23,0.0,23
3,20,24,0.0,24
3,20,25,0.0,25
3,20,26,0.0,26
3,20,27,0.0,27
3,20,28,0.0,28
3,20,29,0.0,29
3,21,22,0.0,22
3,21,23,0.0,23
3,21,24,0.0,24
3,21,25,0.0,25
3,21,26,0.0,26
3,21,27,0.0,27
3,21,28,0.0,28
3,21,29,0.0,29
3,22,23,0.0,23
3,22,24,0.0,24
3,22,25,0.0,25
3,22,26,0.0,26
3,22,27,0.0,27
3,22,28,0.0,28
3,22,29,0.0,29
3,23,24,0.0,24
3,23,25,0.0,25
3,23,26,0.0,26
3,23,27,0.0,27
3,23,28,0.0,28
3,23,29,0.0,29
3,24,25,0.0,25
3,24,26,0.0,26
3,24,27,0.0,27
3,24,28,0.0,28
3,24,29,0.0,29
3,25,26,0.0,26
3,25,27,0.0,27
3,25,28,0.0,28
3,25,29,0.0,29
3,26,27,0.0,27
3,26,28,0.0,28
3,26,29,0.0,29
3,27,28,0.0,28
3,27,29,0.0,29
3,28,29,0.0,29
4,0,1,0.0,1
4,0,2,0.0,2
4,0,3,0.0,3
4,0,4,16.65,4
4,0,5,99.9,3
4,0,6,0.0,6
4,0,7,0.0,7
4,0,8,99.99,3
4,0,9,99.98,6
4,0,10,100.0,3
4,0,11,100.0,6
4,0,12,100.0,3
4,0,13,100.0,6
4,0,14,100.0,7
4,0,15,100.0,7
4,0,16,100.0,7
4,0,17,100.0,3
4,0,18,100.0,7
4,0,19,100.0,7
4,0,20,100.0,6
4,0,21,100.0,7
4,0,22,100.0,3
4,0,23,100.0,6
4,0,24,100.0,7
4,0,25,100.0,6
4,0,26,100.0,6
4,0,27,100.0,6
4,0,28,100.0,7
4,0,29,100.0,6
4,1,2,0.0,2
4,1,3,93.23,2
4,1,4,23.26,4
4,1,5,0.0,5
4,1,6,95.46,0
4,1,7,0.0,7
4,1,8,100.0,5
4,1,9,100.0,7
4,1,10,100.0,5
4,1,11,100.0,5
4,1,12,100.0,0
4,1,13,100.0,0
4,1,14,100.0,7
4,1,15,100.0,7
4,1,16,100.0,5
4,1,17,100.0,5
4,1,18,100.0,5
4,1,19,100.0,7
4,1,20,100.0,7
4,1,21,100.0,7
4,1,22,100.0,5
4,1,23,100.0,5
4,1,24,100.0,7
4,1,25,100.0,7
4,1,26,100.0,7
4,1,27,100.0,7
4,1,28,100.0,5
4,1,29,100.0,5
4,2,3,0.0,3
4,2,4,0.0,4
4,2,5,99.21,3
4,2,6,94.44,0
4,2,7,99.43,0
4,2,8,99.83,3
4,2,9,99.28,4
4,2,10,100.0,3
4,2,11,100.0,4
4,2,12,100.0,3
4,2,13,100.0,4
4,2,14,100.0,0
4,2,15,100.0,4
4,2,16,100.0,3
4,2,17,100.0,3
4,2,18,100.0,3
4,2,19,100.0,3
4,2,20,100.0,3
4,2,21,100.0,3
4,2,22,100.0,3
4,2,23,100.0,3
4,2,24,100.0,0
4,2,25,100.0,3
4,2,26,100.0,3
4,2,27,100.0,4
4,2,28,100.0,4
4,2,29,100.0,3
4,3,4,0.0,4
4,3,5,0.0,5
4,3,6,0.0,6
4,3,7,0.0,7
4,3,8,0.0,8
4,3,9,37.69,9
4,3,10,0.0,10
4,3,11,100.0,7
4,3,12,0.0,12
4,3,13,97.6,8
4,3,14,99.91,12
4,3,15,100.0,7
4,3,16,100.0,12
4,3,17,100.0,8
4,3,18,100.0,25
4,3,19,100.0,25
4,3,20,100.0,10
4,3,21,100.0,12
4,3,22,100.0,12
4,3,23,100.0,12
4,3,24,100.0,8
4,3,25,0.0,25
4,3,26,100.0,12
4,3,27,100.0,25
4,3,28,100.0,25
4,3,29,100.0,5
4,4,5,0.0,5
4,4,6,0.0,6
4,4,7,0.0,7
4,4,8,98.42,5
4,4,9,0.0,9
4,4,10,100.0,3
4,4,11,100.0,7
4,4,12,100.0,3
4,4,13,100.0,6
4,4,14,100.0,7
4,4,15,100.0,7
4,4,16,100.0,7
4,4,17,100.0,9
4,4,18,100.0,9
4,4,19,100.0,7
4,4,20,100.0,9
4,4,21,100.0,7
4,4,22,100.0,5
4,4,23,100.0,5
4,4,24,100.0,9
4,4,25,100.0,6
4,4,26,100.0,5
4,4,27,100.0,9
4,4,28,100.0,9
4,4,29,100.0,5
4,5,6,0.0,6
4,5,7,0.0,7
4,5,8,0.0,8
4,5,9,2.8,9
4,5,10,0.0,10
4,5,11,0.0,11
4,5,12,88.07,3
4,5,13,71.91,8
4,5,14,92.64,11
4,5,15,0.0,15
4,5,16,100.0,10
4,5,17,100.0,8
4,5,18,100.0,23
4,5,19,100.0,29
4,5,20,100.0,15
4,5,21,99.98,23
4,5,22,99.95,11
4,5,23,0.0,23
4,5,24,99.9,15
4,5,25,99.66,15
4,5,26,100.0,11
4,5,27,100.0,15
4,5,28,100.0,11
4,5,29,0.0,29
4,6,7,0.0,7
4,6,8,32.09,8
4,6,9,0.0,9
4,6,10,86.36,13
4,6,11,0.0,11
4,6,12,97.67,3
4,6,13,0.0,13
4,6,14,99.74,13
4,6,15,100.0,13
4,6,16,100.0,25
4,6,17,100.0,9
4,6,18,100.0,25
4,6,19,100.0,25
4,6,20,100.0,13
4,6,21,100.0,7
4,6,22,100.0,11
4,6,23,100.0,13
4,6,24,0.0,24
4,6,25,0.0,25
4,6,26,100.0,13
4,6,27,100.0,13
4,6,28,100.0,11
4,6,29,100.0,11
4,7,8,0.0,8
4,7,9,0.0,9
4,7,10,0.0,10
4,7,11,0.0,11
4,7,12,97.64,11
4,7,13,72.32,8
4,7,14,0.0,14
4,7,15,0.0,15
4,7,16,100.0,15
4,7,17,100.0,8
4,7,18,100.0,21
4,7,19,100.0,14
4,7,20,100.0,14
4,7,21,0.0,21
4,7,22,99.98,11
4,7,23,99.99,8
4,7,24,0.0,24
4,7,25,99.62,15
4,7,26,100.0,11
4,7,27,100.0,14
4,7,28,100.0,11
4,7,29,99.64,11
4,8,9,0.0,9
4,8,10,0.0,10
4,8,11,95.74,13
4,8,12,80.5,3
4,8,13,0.0,13
4,8,14,0.0,14
4,8,15,99.69,5
4,8,16,100.0,24
4,8,17,0.0,17
4,8,18,100.0,17
4,8,19,100.0,14
4,8,20,0.0,20
4,8,21,99.83,17
4,8,22,99.67,17
4,8,23,0.0,23
4,8,24,0.0,24
4,8,25,98.65,17
4,8,26,100.0,13
4,8,27,100.0,14
4,8,28,100.0,17
4,8,29,98.6,17
4,9,10,0.0,10
4,9,11,0.0,11
4,9,12,90.08,11
4,9,13,0.0,13
4,9,14,91.5,13
4,9,15,99.96,13
4,9,16,100.0,24
4,9,17,0.0,17
4,9,18,100.0,17
4,9,19,100.0,17
4,9,20,0.0,20
4,9,21,99.98,17
4,9,22,99.93,17
4,9,23,99.98,13
4,9,24,0.0,24
4,9,25,99.47,17
4,9,26,100.0,13
4,9,27,0.0,27
4,9,28,0.0,28
4,9,29,99.46,17
4,10,11,0.0,11
4,10,12,0.0,12
4,10,13,0.0,13
4,10,14,31.44,14
4,10,15,0.0,15
4,10,16,0.0,16
4,10,17,94.16,16
4,10,18,99.59,16
4,10,19,97.38,16
4,10,20,0.0,20
4,10,21,84.56,12
4,10,22,79.81,16
4,10,23,83.67,13
4,10,24,76.94,15
4,10,25,66.89,15
4,10,26,98.14,16
4,10,27,94.89,15
4,10,28,98.62,11
4,10,29,66.67,11
4,11,12,0.0,12
4,11,13,0.0,13
4,11,14,0.0,14
4,11,15,0.0,15
4,11,16,78.62,14
4,11,17,32.2,17
4,11,18,72.29,28
4,11,19,71.14,29
4,11,20,29.57,15
4,11,21,36.81,21
4,11,22,0.0,22
4,11,23,19.07,26
4,11,24,14.1,24
4,11,25,6.29,25
4,11,26,0.0,26
4,11,27,52.14,14
4,11,28,0.0,28
4,11,29,0.0,29
4,12,13,43.08,23
4,12,14,0.0,14
4,12,15,45.06,15
4,12,16,0.0,16
4,12,17,0.0,17
4,12,18,94.07,21
4,12,19,72.22,21
4,12,20,94.68,23
4,12,21,0.0,21
4,12,22,0.0,22
4,12,23,0.0,23
4,12,24,90.04,26
4,12,25,0.0,25
4,12,26,0.0,26
4,12,27,74.17,14
4,12,28,85.1,26
4,12,29,58.22,26
4,13,14,0.0,14
4,13,15,0.0,15
4,13,16,98.94,14
4,13,17,82.26,27
4,13,18,97.13,23
4,13,19,92.23,24
4,13,20,0.0,20
4,13,21,70.2,26
4,13,22,62.51,26
4,13,23,0.0,23
4,13,24,0.0,24
4,13,25,45.05,26
4,13,26,0.0,26
4,13,27,0.0,27
4,13,28,94.26,26
4,13,29,45.05,29
4,14,15,0.0,15
4,14,16,0.0,16
4,14,17,0.0,17
4,14,18,80.86,16
4,14,19,0.0,19
4,14,20,0.0,20
4,14,21,34.15,21
4,14,22,26.68,17
4,14,23,33.03,16
4,14,24,0.0,24
4,14,25,15.75,25
4,14,26,68.42,16
4,14,27,0.0,27
4,14,28,71.84,20
4,14,29,15.05,29
4,15,16,0.0,16
4,15,17,0.0,17
4,15,18,38.65,25
4,15,19,12.5,19
4,15,20,0.0,20
4,15,21,2.13,21
4,15,22,7.04,22
4,15,23,21.11,23
4,15,24,0.0,24
4,15,25,0.0,25
4,15,26,28.27,16
4,15,27,0.0,27
4,15,28,21.58,28
4,15,29,21.59,29
4,16,17,0.0,17
4,16,18,0.0,18
4,16,19,0.0,19
4,16,20,47.06,20
4,16,21,0.0,21
4,16,22,0.0,22
4,16,23,0.0,23
4,16,24,0.0,24
4,16,25,0.0,25
4,16,26,0.0,26
4,16,27,0.0,27
4,16,28,21.23,28
4,16,29,61.47,25
4,17,18,0.0,18
4,17,19,0.0,19
4,17,20,0.0,20
4,17,21,0.0,21
4,17,22,0.0,22
4,17,23,0.0,23
4,17,24,0.0,24
4,17,25,0.0,25
4,17,26,0.0,26
4,17,27,0.0,27
4,17,28,0.0,28
4,17,29,0.0,29
4,18,19,0.0,19
4,18,20,0.0,20
4,18,21,0.0,21
4,18,22,0.0,22
4,18,23,0.0,23
4,18,24,76.8,23
4,18,25,0.0,25
4,18,26,0.0,26
4,18,27,0.0,27
4,18,28,0.0,28
4,18,29,0.0,29
4,19,20,0.0,20
4,19,21,0.0,21
4,19,22,0.0,22
4,19,23,37.22,23
4,19,24,0.0,24
4,19,25,0.0,25
4,19,26,0.0,26
4,19,27,0.0,27
4,19,28,0.0,28
4,19,29,0.0,29
4,20,21,0.0,21
4,20,22,0.0,22
4,20,23,0.0,23
4,20,24,0.0,24
4,20,25,0.0,25
4,20,26,0.0,26
4,20,27,0.0,27
4,20,28,0.0,28
4,20,29,0.0,29
4,21,22,0.0,22
4,21,23,0.0,23
4,21,24,0.0,24
4,21,25,0.0,25
4,21,26,0.0,26
4,21,27,0.0,27
4,21,28,0.0,28
4,21,29,0.0,29
4,22,23,0.0,23
4,22,24,0.0,24
4,22,25,0.0,25
4,22,26,0.0,26
4,22,27,0.0,27
4,22,28,0.0,28
4,22,29,0.0,29
4,23,24,0.0,24
4,23,25,0.0,25
4,23,26,0.0,26
4,23,27,0.0,27
4,23,28,0.0,28
4,23,29,0.0,29
4,24,25,0.0,25
4,24,26,0.0,26
4,24,27,0.0,27
4,24,28,0.0,28
4,24,29,0.0,29
4,25,26,0.0,26
4,25,27,0.0,27
4,25,28,0.0,28
4,25,29,0.0,29
4,26,27,0.0,27
4,26,28,0.0,28
4,26,29,0.0,29
4,27,28,0.0,28
4,27,29,0.0,29
4,28,29,0.0,29
5,0,1,0.0,1
5,0,2,0.0,2
5,0,3,0.0,3
5,0,4,13.16,4
5,0,5,99.99,3
5,0,6,0.0,6
5,0,7,0.0,7
5,0,8,99.99,3
5,0,9,99.96,6
5,0,10,100.0,3
5,0,11,100.0,6
5,0,12,100.0,3
5,0,13,100.0,6
5,0,14,100.0,7
5,0,15,100.0,7
5,0,16,100.0,7
5,0,17,100.0,3
5,0,18,100.0,7
5,0,19,100.0,3
5,0,20,100.0,6
5,0,21,100.0,7
5,0,22,100.0,3
5,0,23,100.0,3
5,0,24,100.0,7
5,0,25,100.0,6
5,0,26,100.0,6
5,0,27,100.0,6
5,0,28,100.0,7
5,0,29,100.0,6
5,1,2,0.0,2
5,1,3,97.86,2
5,1,4,22.97,4
5,1,5,0.0,5
5,1,6,96.6,0
5,1,7,100.0,0
5,1,8,100.0,5
5,1,9,100.0,5
5,1,10,100.0,5
5,1,11,100.0,5
5,1,12,100.0,0
5,1,13,100.0,0
5,1,14,100.0,5
5,1,15,100.0,5
5,1,16,100.0,5
5,1,17,100.0,5
5,1,18,100.0,5
5,1,19,100.0,5
5,1,20,100.0,5
5,1,21,100.0,5
5,1,22,100.0,5
5,1,23,100.0,5
5,1,24,100.0,0
5,1,25,100.0,2
5,1,26,100.0,5
5,1,27,100.0,5
5,1,28,100.0,5
5,1,29,100.0,5
5,2,3,0.0,3
5,2,4,0.0,4
5,2,5,99.92,3
5,2,6,97.31,0
5,2,7,99.8,0
5,2,8,99.94,3
5,2,9,99.18,4
5,2,10,100.0,3
5,2,11,100.0,4
5,2,12,100.0,3
5,2,13,100.0,4
5,2,14,100.0,0
5,2,15,100.0,4
5,2,16,100.0,3
5,2,17,100.0,3
5,2,18,100.0,3
5,2,19,100.0,3
5,2,20,100.0,3
5,2,21,100.0,3
5,2,22,100.0,3
5,2,23,100.0,3
5,2,24,100.0,0
5,2,25,100.0,3
5,2,26,100.0,3
5,2,27,100.0,4
5,2,28,100.0,4
5,2,29,100.0,3
5,3,4,0.0,4
5,3,5,0.0,5
5,3,6,0.0,6
5,3,7,0.0,7
5,3,8,0.0,8
5,3,9,30.06,9
5,3,10,0.0,10
5,3,11,100.0,7
5,3,12,0.0,12
5,3,13,92.49,8
5,3,14,99.13,12
5,3,15,100.0,7
5,3,16,100.0,12
5,3,17,100.0,8
5,3,18,100.0,25
5,3,19,0.0,19
5,3,20,100.0,10
5,3,21,99.99,12
5,3,22,99.97,12
5,3,23,0.0,23
5,3,24,100.0,8
5,3,25,0.0,25
5,3,26,100.0,12
5,3,27,100.0,25
5,3,28,100.0,25
5,3,29,99.77,5
5,4,5,0.0,5
5,4,6,0.0,6
5,4,7,0.0,7
5,4,8,99.49,5
5,4,9,0.0,9
5,4,10,100.0,3
5,4,11,100.0,7
5,4,12,100.0,3
5,4,13,100.0,6
5,4,14,100.0,7
5,4,15,100.0,7
5,4,16,100.0,9
5,4,17,100.0,9
5,4,18,100.0,9
5,4,19,100.0,3
5,4,20,100.0,9
5,4,21,100.0,7
5,4,22,100.0,5
5,4,23,100.0,5
5,4,24,100.0,9
5,4,25,100.0,6
5,4,26,100.0,5
5,4,27,100.0,9
5,4,28,100.0,9
5,4,29,100.0,5
5,5,6,0.0,6
5,5,7,0.0,7
5,5,8,0.0,8
5,5,9,5.85,9
5,5,10,0.0,10
5,5,11,0.0,11
5,5,12,85.34,3
5,5,13,53.84,8
5,5,14,83.09,11
5,5,15,0.0,15
5,5,16,100.0,10
5,5,17,100.0,8
5,5,18,100.0,23
5,5,19,99.96,29
5,5,20,99.83,15
5,5,21,97.75,23
