Iter,tx_node_id,rx_node_id,LossRate
3,3,10,0.0
3,3,11,0.0
3,3,12,0.0
3,3,13,0.0
3,3,14,0.0
3,3,15,0.0
3,3,16,0.0
3,3,17,0.0
3,3,18,0.0
3,3,19,0.0
3,3,20,0.0
3,3,21,0.0
3,3,22,0.0
3,3,23,0.0
3,3,24,0.0
3,3,25,0.0
3,3,26,0.0
3,3,27,0.0
3,3,28,0.0
3,3,29,0.0
3,4,5,0.0
3,4,6,0.0
3,4,7,0.0
3,4,8,0.0
3,4,9,0.0
3,4,10,0.0
3,4,11,0.0
3,4,12,0.0
3,4,13,0.0
3,4,14,0.0
3,4,15,0.0
3,4,16,0.0
3,4,17,0.0
3,4,18,0.0
3,4,19,0.0
3,4,20,0.0
3,4,21,0.0
3,4,22,0.0
3,4,23,0.0
3,4,24,0.0
3,4,25,0.0
3,4,26,0.0
3,4,27,0.0
3,4,28,0.0
3,4,29,0.0
3,5,6,0.0
3,5,7,0.0
3,5,8,0.0
3,5,9,0.0
3,5,10,0.0
3,5,11,0.0
3,5,12,0.0
3,5,13,0.0
3,5,14,0.0
3,5,15,0.0
3,5,16,0.0
3,5,17,0.0
3,5,18,0.0
3,5,19,0.0
3,5,20,0.0
3,5,21,0.0
3,5,22,0.0
3,5,23,0.0
3,5,24,0.0
3,5,25,0.0
3,5,26,0.0
3,5,27,0.0
3,5,28,0.0
3,5,29,0.0
3,6,7,0.0
3,6,8,0.0
3,6,9,0.0
3,6,10,0.0
3,6,11,0.0
3,6,12,0.0
3,6,13,0.0
3,6,14,0.0
3,6,15,0.0
3,6,16,0.0
3,6,17,0.0
3,6,18,0.0
3,6,19,0.0
3,6,20,0.0
3,6,21,0.0
3,6,22,0.0
3,6,23,0.0
3,6,24,0.0
3,6,25,0.0
3,6,26,0.0
3,6,27,0.0
3,6,28,0.0
3,6,29,0.0
3,7,8,0.0
3,7,9,0.0
3,7,10,0.0
3,7,11,0.0
3,7,12,0.0
3,7,13,0.0
3,7,14,0.0
3,7,15,0.0
3,7,16,0.0
3,7,17,0.0
3,7,18,0.0
3,7,19,0.0
3,7,20,0.0
3,7,21,0.0
3,7,22,0.0
3,7,23,0.0
3,7,24,0.0
3,7,25,0.0
3,7,26,0.0
3,7,27,0.0
3,7,28,0.0
3,7,29,0.0
3,8,9,0.0
3,8,10,0.0
3,8,11,0.0
3,8,12,0.0
3,8,13,0.0
3,8,14,0.0
3,8,15,0.0
3,8,16,0.0
3,8,17,0.0
3,8,18,0.0
3,8,19,0.0
3,8,20,0.0
3,8,21,0.0
3,8,22,0.0
3,8,23,0.0
3,8,24,0.0
3,8,25,0.0
3,8,26,0.0
3,8,27,0.0
3,8,28,0.0
3,8,29,0.0
3,9,10,0.0
3,9,11,0.0
3,9,12,0.0
3,9,13,0.0
3,9,14,0.0
3,9,15,0.0
3,9,16,0.0
3,9,17,0.0
3,9,18,0.0
3,9,19,0.0
3,9,20,0.0
3,9,21,0.0
3,9,22,0.0
3,9,23,0.0
3,9,24,0.0
3,9,25,0.0
3,9,26,0.0
3,9,27,0.0
3,9,28,0.0
3,9,29,0.0
3,10,11,0.0
3,10,12,0.0
3,10,13,0.0
3,10,14,0.0
3,10,15,0.0
3,10,16,0.0
3,10,17,0.0
3,10,18,0.0
3,10,19,0.0
3,10,20,0.0
3,10,21,0.0
3,10,22,0.0
3,10,23,0.0
3,10,24,0.0
3,10,25,0.0
3,10,26,0.0
3,10,27,0.0
3,10,28,0.0
3,10,29,0.0
3,11,12,0.0
3,11,13,0.0
3,11,14,0.0
3,11,15,0.0
3,11,16,0.0
3,11,17,0.0
3,11,18,0.0
3,11,19,0.0
3,11,20,0.0
3,11,21,0.0
3,11,22,0.0
3,11,23,0.0
3,11,24,0.0
3,11,25,0.0
3,11,26,0.0
3,11,27,0.0
3,11,28,0.0
3,11,29,0.0
3,12,13,0.0
3,12,14,0.0
3,12,15,0.0
3,12,16,0.0
3,12,17,0.0
3,12,18,0.0
3,12,19,0.0
3,12,20,0.0
3,12,21,0.0
3,12,22,0.0
3,12,23,0.0
3,12,24,0.0
3,12,25,0.0
3,12,26,0.0
3,12,27,0.0
3,12,28,0.0
3,12,29,0.0
3,13,14,0.0
3,13,15,0.0
3,13,16,0.0
3,13,17,0.0
3,13,18,0.0
3,13,19,0.0
3,13,20,0.0
3,13,21,0.0
3,13,22,0.0
3,13,23,0.0
3,13,24,0.0
3,13,25,0.0
3,13,26,0.0
3,13,27,0.0
3,13,28,0.0
3,13,29,0.0
3,14,15,0.0
3,14,16,0.0
3,14,17,0.0
3,14,18,0.0
3,14,19,0.0
3,14,20,0.0
3,14,21,0.0
3,14,22,0.0
3,14,23,0.0
3,14,24,0.0
3,14,25,0.0
3,14,26,0.0
3,14,27,0.0
3,14,28,0.0
3,14,29,0.0
3,15,16,0.0
3,15,17,0.0
3,15,18,0.0
3,15,19,0.0
3,15,20,0.0
3,15,21,0.0
3,15,22,0.0
3,15,23,0.0
3,15,24,0.0
3,15,25,0.0
3,15,26,0.0
3,15,27,0.0
3,15,28,0.0
3,15,29,0.0
3,16,17,0.0
3,16,18,0.0
3,16,19,0.0
3,16,20,0.0
3,16,21,0.0
3,16,22,0.0
3,16,23,0.0
3,16,24,0.0
3,16,25,0.0
3,16,26,0.0
3,16,27,0.0
3,16,28,0.0
3,16,29,0.0
3,17,18,0.0
3,17,19,0.0
3,17,20,0.0
3,17,21,0.0
3,17,22,0.0
3,17,23,0.0
3,17,24,0.0
3,17,25,0.0
3,17,26,0.0
3,17,27,0.0
3,17,28,0.0
3,17,29,0.0
3,18,19,0.0
3,18,20,0.0
3,18,21,0.0
3,18,22,0.0
3,18,23,0.0
3,18,24,0.0
3,18,25,0.0
3,18,26,0.0
3,18,27,0.0
3,18,28,0.0
3,18,29,0.0
3,19,20,0.0
3,19,21,0.0
3,19,22,0.0
3,19,23,0.0
3,19,24,0.0
3,19,25,0.0
3,19,26,0.0
3,19,27,0.0
3,19,28,0.0
3,19,29,0.0
3,20,21,0.0
3,20,22,0.0
3,20,23,0.0
3,20,24,0.0
3,20,25,0.0
3,20,26,0.0
3,20,27,0.0
3,20,28,0.0
3,20,29,0.0
3,21,22,0.0
3,21,23,0.0
3,21,24,0.0
3,21,25,0.0
3,21,26,0.0
3,21,27,0.0
3,21,28,0.0
3,21,29,0.0
3,22,23,0.0
3,22,24,0.0
3,22,25,0.0
3,22,26,0.0
3,22,27,0.0
3,22,28,0.0
3,22,29,0.0
3,23,24,0.0
3,23,25,0.0
3,23,26,0.0
3,23,27,0.0
3,23,28,0.0
3,23,29,0.0
3,24,25,0.0
3,24,26,0.0
3,24,27,0.0
3,24,28,0.0
3,24,29,0.0
3,25,26,0.0
3,25,27,0.0
3,25,28,0.0
3,25,29,0.0
3,26,27,0.0
3,26,28,0.0
3,26,29,0.0
3,27,28,0.0
3,27,29,0.0
3,28,29,0.0
4,0,1,0.0
4,0,2,0.0
4,0,3,0.0
4,0,4,0.0
4,0,5,0.0
4,0,6,0.0
4,0,7,0.0
4,0,8,0.0
4,0,9,0.0
4,0,10,0.0
4,0,11,0.0
4,0,12,0.0
4,0,13,0.0
4,0,14,0.0
4,0,15,0.0
4,0,16,0.0
4,0,17,0.0
4,0,18,0.0
4,0,19,0.0
4,0,20,0.0
4,0,21,0.0
4,0,22,0.0
4,0,23,0.0
4,0,24,0.0
4,0,25,0.0
4,0,26,0.0
4,0,27,0.0
4,0,28,0.0
4,0,29,0.0
4,1,2,0.0
4,1,3,0.0
4,1,4,0.0
4,1,5,0.0
4,1,6,0.0
4,1,7,0.0
4,1,8,0.0
4,1,9,0.0
4,1,10,0.0
4,1,11,0.0
4,1,12,0.0
4,1,13,0.0
4,1,14,0.0
4,1,15,0.0
4,1,16,0.0
4,1,17,0.0
4,1,18,0.0
4,1,19,0.0
4,1,20,0.0
4,1,21,0.0
4,1,22,0.0
4,1,23,0.0
4,1,24,0.0
4,1,25,0.0
4,1,26,0.0
4,1,27,0.0
4,1,28,0.0
4,1,29,0.0
4,2,3,0.0
4,2,4,0.0
4,2,5,0.0
4,2,6,0.0
4,2,7,0.0
4,2,8,0.0
4,2,9,0.0
4,2,10,0.0
4,2,11,0.0
4,2,12,0.0
4,2,13,0.0
4,2,14,0.0
4,2,15,0.0
4,2,16,0.0
4,2,17,0.0
4,2,18,0.0
4,2,19,0.0
4,2,20,0.0
4,2,21,0.0
4,2,22,0.0
4,2,23,0.0
4,2,24,0.0
4,2,25,0.0
4,2,26,0.0
4,2,27,0.0
4,2,28,0.0
4,2,29,0.0
4,3,4,0.0
4,3,5,0.0
4,3,6,0.0
4,3,7,0.0
4,3,8,0.0
4,3,9,0.0
4,3,10,0.0
4,3,11,0.0
4,3,12,0.0
4,3,13,0.0
4,3,14,0.0
4,3,15,0.0
4,3,16,0.0
4,3,17,0.0
4,3,18,0.0
4,3,19,0.0
4,3,20,0.0
4,3,21,0.0
4,3,22,0.0
4,3,23,0.0
4,3,24,0.0
4,3,25,0.0
4,3,26,0.0
4,3,27,0.0
4,3,28,0.0
4,3,29,0.0
4,4,5,0.0
4,4,6,0.0
4,4,7,0.0
4,4,8,0.0
4,4,9,0.0
4,4,10,0.0
4,4,11,0.0
4,4,12,0.0
4,4,13,0.0
4,4,14,0.0
4,4,15,0.0
4,4,16,0.0
4,4,17,0.0
4,4,18,0.0
4,4,19,0.0
4,4,20,0.0
4,4,21,0.0
4,4,22,0.0
4,4,23,0.0
4,4,24,0.0
4,4,25,0.0
4,4,26,0.0
4,4,27,0.0
4,4,28,0.0
4,4,29,0.0
4,5,6,0.0
4,5,7,0.0
4,5,8,0.0
4,5,9,0.0
4,5,10,0.0
4,5,11,0.0
4,5,12,0.0
4,5,13,0.0
4,5,14,0.0
4,5,15,0.0
4,5,16,0.0
4,5,17,0.0
4,5,18,0.0
4,5,19,0.0
4,5,20,0.0
4,5,21,0.0
4,5,22,0.0
4,5,23,0.0
4,5,24,0.0
4,5,25,0.0
4,5,26,0.0
4,5,27,0.0
4,5,28,0.0
4,5,29,0.0
4,6,7,0.0
4,6,8,0.0
4,6,9,0.0
4,6,10,0.0
4,6,11,0.0
4,6,12,0.0
4,6,13,0.0
4,6,14,0.0
4,6,15,0.0
4,6,16,0.0
4,6,17,0.0
4,6,18,0.0
4,6,19,0.0
4,6,20,0.0
4,6,21,0.0
4,6,22,0.0
4,6,23,0.0
4,6,24,0.0
4,6,25,0.0
4,6,26,0.0
4,6,27,0.0
4,6,28,0.0
4,6,29,0.0
4,7,8,0.0
4,7,9,0.0
4,7,10,0.0
4,7,11,0.0
4,7,12,0.0
4,7,13,0.0
4,7,14,0.0
4,7,15,0.0
4,7,16,0.0
4,7,17,0.0
4,7,18,0.0
4,7,19,0.0
4,7,20,0.0
4,7,21,0.0
4,7,22,0.0
4,7,23,0.0
4,7,24,0.0
4,7,25,0.0
4,7,26,0.0
4,7,27,0.0
4,7,28,0.0
4,7,29,0.0
4,8,9,0.0
4,8,10,0.0
4,8,11,0.0
4,8,12,0.0
4,8,13,0.0
4,8,14,0.0
4,8,15,0.0
4,8,16,0.0
4,8,17,0.0
4,8,18,0.0
4,8,19,0.0
4,8,20,0.0
4,8,21,0.0
4,8,22,0.0
4,8,23,0.0
4,8,24,0.0
4,8,25,0.0
4,8,26,0.0
4,8,27,0.0
4,8,28,0.0
4,8,29,0.0
4,9,10,0.0
4,9,11,0.0
4,9,12,0.0
4,9,13,0.0
4,9,14,0.0
4,9,15,0.0
4,9,16,0.0
4,9,17,0.0
4,9,18,0.0
4,9,19,0.0
4,9,20,0.0
4,9,21,0.0
4,9,22,0.0
4,9,23,0.0
4,9,24,0.0
4,9,25,0.0
4,9,26,0.0
4,9,27,0.0
4,9,28,0.0
4,9,29,0.0
4,10,11,0.0
4,10,12,0.0
4,10,13,0.0
4,10,14,0.0
4,10,15,0.0
4,10,16,0.0
4,10,17,0.0
4,10,18,0.0
4,10,19,0.0
4,10,20,0.0
4,10,21,0.0
4,10,22,0.0
4,10,23,0.0
4,10,24,0.0
4,10,25,0.0
4,10,26,0.0
4,10,27,0.0
4,10,28,0.0
4,10,29,0.0
4,11,12,0.0
4,11,13,0.0
4,11,14,0.0
4,11,15,0.0
4,11,16,0.0
4,11,17,0.0
4,11,18,0.0
4,11,19,0.0
4,11,20,0.0
4,11,21,0.0
4,11,22,0.0
4,11,23,0.0
4,11,24,0.0
4,11,25,0.0
4,11,26,0.0
4,11,27,0.0
4,11,28,0.0
4,11,29,0.0
4,12,13,0.0
4,12,14,0.0
4,12,15,0.0
4,12,16,0.0
4,12,17,0.0
4,12,18,0.0
4,12,19,0.0
4,12,20,0.0
4,12,21,0.0
4,12,22,0.0
4,12,23,0.0
4,12,24,0.0
4,12,25,0.0
4,12,26,0.0
4,12,27,0.0
4,12,28,0.0
4,12,29,0.0
4,13,14,0.0
4,13,15,0.0
4,13,16,0.0
4,13,17,0.0
4,13,18,0.0
4,13,19,0.0
4,13,20,0.0
4,13,21,0.0
4,13,22,0.0
4,13,23,0.0
4,13,24,0.0
4,13,25,0.0
4,13,26,0.0
4,13,27,0.0
4,13,28,0.0
4,13,29,0.0
4,14,15,0.0
4,14,16,0.0
4,14,17,0.0
4,14,18,0.0
4,14,19,0.0
4,14,20,0.0
4,14,21,0.0
4,14,22,0.0
4,14,23,0.0
4,14,24,0.0
4,14,25,0.0
4,14,26,0.0
4,14,27,0.0
4,14,28,0.0
4,14,29,0.0
4,15,16,0.0
4,15,17,0.0
4,15,18,0.0
4,15,19,0.0
4,15,20,0.0
4,15,21,0.0
4,15,22,0.0
4,15,23,0.0
4,15,24,0.0
4,15,25,0.0
4,15,26,0.0
4,15,27,0.0
4,15,28,0.0
4,15,29,0.0
4,16,17,0.0
4,16,18,0.0
4,16,19,0.0
4,16,20,0.0
4,16,21,0.0
4,16,22,0.0
4,16,23,0.0
4,16,24,0.0
4,16,25,0.0
4,16,26,0.0
4,16,27,0.0
4,16,28,0.0
4,16,29,0.0
4,17,18,0.0
4,17,19,0.0
4,17,20,0.0
4,17,21,0.0
4,17,22,0.0
4,17,23,0.0
4,17,24,0.0
4,17,25,0.0
4,17,26,0.0
4,17,27,0.0
4,17,28,0.0
4,17,29,0.0
4,18,19,0.0
4,18,20,0.0
4,18,21,0.0
4,18,22,0.0
4,18,23,0.0
4,18,24,0.0
4,18,25,0.0
4,18,26,0.0
4,18,27,0.0
4,18,28,0.0
4,18,29,0.0
4,19,20,0.0
4,19,21,0.0
4,19,22,0.0
4,19,23,0.0
4,19,24,0.0
4,19,25,0.0
4,19,26,0.0
4,19,27,0.0
4,19,28,0.0
4,19,29,0.0
4,20,21,0.0
4,20,22,0.0
4,20,23,0.0
4,20,24,0.0
4,20,25,0.0
4,20,26,0.0
4,20,27,0.0
4,20,28,0.0
4,20,29,0.0
4,21,22,0.0
4,21,23,0.0
4,21,24,0.0
4,21,25,0.0
4,21,26,0.0
4,21,27,0.0
4,21,28,0.0
4,21,29,0.0
4,22,23,0.0
4,22,24,0.0
4,22,25,0.0
4,22,26,0.0
4,22,27,0.0
4,22,28,0.0
4,22,29,0.0
4,23,24,0.0
4,23,25,0.0
4,23,26,0.0
4,23,27,0.0
4,23,28,0.0
4,23,29,0.0
4,24,25,0.0
4,24,26,0.0
4,24,27,0.0
4,24,28,0.0
4,24,29,0.0
4,25,26,0.0
4,25,27,0.0
4,25,28,0.0
4,25,29,0.0
4,26,27,0.0
4,26,28,0.0
4,26,29,0.0
4,27,28,0.0
4,27,29,0.0
4,28,29,0.0
5,0,1,0.0
5,0,2,0.0
5,0,3,0.0
5,0,4,0.0
5,0,5,0.0
5,0,6,0.0
5,0,7,0.0
5,0,8,0.0
5,0,9,0.0
5,0,10,0.0
5,0,11,0.0
5,0,12,0.0
5,0,13,0.0
5,0,14,0.0
5,0,15,0.0
5,0,16,0.0
5,0,17,0.0
5,0,18,0.0
5,0,19,0.0
5,0,20,0.0
5,0,21,0.0
5,0,22,0.0
5,0,23,0.0
5,0,24,0.0
5,0,25,0.0
5,0,26,0.0
5,0,27,0.0
5,0,28,0.0
5,0,29,0.0
5,1,2,0.0
5,1,3,0.0
5,1,4,0.0
5,1,5,0.0
5,1,6,0.0
5,1,7,0.0
5,1,8,0.0
5,1,9,0.0
5,1,10,0.0
5,1,11,0.0
5,1,12,0.0
5,1,13,0.0
5,1,14,0.0
5,1,15,0.0
5,1,16,0.0
5,1,17,0.0
5,1,18,0.0
5,1,19,0.0
5,1,20,0.0
5,1,21,0.0
5,1,22,0.0
5,1,23,0.0
5,1,24,0.0
5,1,25,0.0
5,1,26,0.0
5,1,27,0.0
5,1,28,0.0
5,1,29,0.0
5,2,3,0.0
5,2,4,0.0
5,2,5,0.0
5,2,6,0.0
5,2,7,0.0
5,2,8,0.0
5,2,9,0.0
5,2,10,0.0
5,2,11,0.0
5,2,12,0.0
5,2,13,0.0
5,2,14,0.0
5,2,15,0.0
5,2,16,0.0
5,2,17,0.0
5,2,18,0.0
5,2,19,0.0
5,2,20,0.0
5,2,21,0.0
5,2,22,0.0
5,2,23,0.0
5,2,24,0.0
5,2,25,0.0
5,2,26,0.0
5,2,27,0.0
5,2,28,0.0
5,2,29,0.0
5,3,4,0.0
5,3,5,0.0
5,3,6,0.0
5,3,7,0.0
5,3,8,0.0
5,3,9,0.0
5,3,10,0.0
5,3,11,0.0
5,3,12,0.0
5,3,13,0.0
5,3,14,0.0
5,3,15,0.0
5,3,16,0.0
5,3,17,0.0
5,3,18,0.0
5,3,19,0.0
5,3,20,0.0
5,3,21,0.0
5,3,22,0.0
5,3,23,0.0
5,3,24,0.0
5,3,25,0.0
5,3,26,0.0
5,3,27,0.0
5,3,28,0.0
5,3,29,0.0
5,4,5,0.0
5,4,6,0.0
5,4,7,0.0
5,4,8,0.0
5,4,9,0.0
5,4,10,0.0
5,4,11,0.0
5,4,12,0.0
5,4,13,0.0
5,4,14,0.0
5,4,15,0.0
5,4,16,0.0
5,4,17,0.0
5,4,18,0.0
5,4,19,0.0
5,4,20,0.0
5,4,21,0.0
5,4,22,0.0
5,4,23,0.0
5,4,24,0.0
5,4,25,0.0
5,4,26,0.0
5,4,27,0.0
5,4,28,0.0
5,4,29,0.0
5,5,6,0.0
5,5,7,0.0
5,5,8,0.0
5,5,9,0.0
5,5,10,0.0
5,5,11,0.0
5,5,12,0.0
5,5,13,0.0
5,5,14,0.0
5,5,15,0.0
5,5,16,0.0
5,5,17,0.0
5,5,18,0.0
5,5,19,0.0
5,5,20,0.0
5,5,21,0.0
5,5,22,0.0
5,5,23,0.0
5,5,24,0.0
5,5,25,0.0
5,5,26,0.0
5,5,27,0.0
5,5,28,0.0
5,5,29,0.0
5,6,7,0.0
5,6,8,0.0
5,6,9,0.0
5,6,10,0.0
5,6,11,0.0
5,6,12,0.0
5,6,13,0.0
5,6,14,0.0
5,6,15,0.0
5,6,16,0.0
5,6,17,0.0
5,6,18,0.0
5,6,19,0.0
5,6,20,0.0
5,6,21,0.0
5,6,22,0.0
5,6,23,0.0
5,6,24,0.0
5,6,25,0.0
5,6,26,0.0
5,6,27,0.0
5,6,28,0.0
5,6,29,0.0
5,7,8,0.0
5,7,9,0.0
5,7,10,0.0
5,7,11,0.0
5,7,12,0.0
5,7,13,0.0
5,7,14,0.0
5,7,15,0.0
5,7,16,0.0
5,7,17,0.0
5,7,18,0.0
5,7,19,0.0
5,7,20,0.0
5,7,21,0.0
5,7,22,0.0
5,7,23,0.0
5,7,24,0.0
5,7,25,0.0
5,7,26,0.0
5,7,27,0.0
5,7,28,0.0
5,7,29,0.0
5,8,9,0.0
5,8,10,0.0
5,8,11,0.0
5,8,12,0.0
5,8,13,0.0
5,8,14,0.0
5,8,15,0.0
5,8,16,0.0
5,8,17,0.0
5,8,18,0.0
5,8,19,0.0
5,8,20,0.0
5,8,21,0.0
5,8,22,0.0
5,8,23,0.0
5,8,24,0.0
5,8,25,0.0
5,8,26,0.0
5,8,27,0.0
5,8,28,0.0
5,8,29,0.0
5,9,10,0.0
5,9,11,0.0
5,9,12,0.0
5,9,13,0.0
5,9,14,0.0
5,9,15,0.0
5,9,16,0.0
5,9,17,0.0
5,9,18,0.0
5,9,19,0.0
5,9,20,0.0
5,9,21,0.0
5,9,22,0.0
5,9,23,0.0
5,9,24,0.0
5,9,25,0.0
5,9,26,0.0
5,9,27,0.0
5,9,28,0.0
5,9,29,0.0
5,10,11,0.0
5,10,12,0.0
5,10,13,0.0
5,10,14,0.0
5,10,15,0.0
5,10,16,0.0
5,10,17,0.0
5,10,18,0.0
5,10,19,0.0
5,10,20,0.0
5,10,21,0.0
5,10,22,0.0
5,10,23,0.0
5,10,24,0.0
5,10,25,0.0
5,10,26,0.0
5,10,27,0.0
5,10,28,0.0
5,10,29,0.0
5,11,12,0.0
5,11,13,0.0
5,11,14,0.0
5,11,15,0.0
5,11,16,0.0
5,11,17,0.0
5,11,18,0.0
5,11,19,0.0
5,11,20,0.0
5,11,21,0.0
5,11,22,0.0
5,11,23,0.0
5,11,24,0.0
5,11,25,0.0
5,11,26,0.0
5,11,27,0.0
5,11,28,0.0
5,11,29,0.0
5,12,13,0.0
5,12,14,0.0
5,12,15,0.0
5,12,16,0.0
5,12,17,0.0
5,12,18,0.0
5,12,19,0.0
5,12,20,0.0
5,12,21,0.0
5,12,22,0.0
5,12,23,0.0
5,12,24,0.0
5,12,25,0.0
5,12,26,0.0
5,12,27,0.0
5,12,28,0.0
5,12,29,0.0
5,13,14,0.0
5,13,15,0.0
5,13,16,0.0
5,13,17,0.0
5,13,18,0.0
5,13,19,0.0
5,13,20,0.0
5,13,21,0.0
5,13,22,0.0
5,13,23,0.0
5,13,24,0.0
5,13,25,0.0
5,13,26,0.0
5,13,27,0.0
5,13,28,0.0
5,13,29,0.0
5,14,15,0.0
5,14,16,0.0
5,14,17,0.0
5,14,18,0.0
5,14,19,0.0
5,14,20,0.0
5,14,21,0.0
5,14,22,0.0
5,14,23,0.0
5,14,24,0.0
5,14,25,0.0
5,14,26,0.0
5,14,27,0.0
5,14,28,0.0
5,14,29,0.0
5,15,16,0.0
5,15,17,0.0
5,15,18,0.0
5,15,19,0.0
5,15,20,0.0
5,15,21,0.0
5,15,22,0.0
5,15,23,0.0
5,15,24,0.0
5,15,25,0.0
5,15,26,0.0
5,15,27,0.0
5,15,28,0.0
5,15,29,0.0
5,16,17,0.0
5,16,18,0.0
5,16,19,0.0
5,16,20,0.0
5,16,21,0.0
5,16,22,0.0
5,16,23,0.0
5,16,24,0.0
5,16,25,0.0
5,16,26,0.0
5,16,27,0.0
5,16,28,0.0
5,16,29,0.0
5,17,18,0.0
5,17,19,0.0
5,17,20,0.0
5,17,21,0.0
5,17,22,0.0
5,17,23,0.0
5,17,24,0.0
5,17,25,0.0
5,17,26,0.0
5,17,27,0.0
5,17,28,0.0
5,17,29,0.0
5,18,19,0.0
5,18,20,0.0
5,18,21,0.0
5,18,22,0.0
5,18,23,0.0
5,18,24,0.0
5,18,25,0.0
5,18,26,0.0
5,18,27,0.0
5,18,28,0.0
5,18,29,0.0
5,19,20,0.0
5,19,21,0.0
5,19,22,0.0
5,19,23,0.0
5,19,24,0.0
5,19,25,0.0
5,19,26,0.0
5,19,27,0.0
5,19,28,0.0
5,19,29,0.0
5,20,21,0.0
5,20,22,0.0
5,20,23,0.0
5,20,24,0.0
5,20,25,0.0
5,20,26,0.0
5,20,27,0.0
5,20,28,0.0
5,20,29,0.0
5,21,22,0.0
5,21,23,0.0
5,21,24,0.0
5,21,25,0.0
5,21,26,0.0
5,21,27,0.0
5,21,28,0.0
5,21,29,0.0
5,22,23,0.0
5,22,24,0.0
5,22,25,0.0
5,22,26,0.0
5,22,27,0.0
5,22,28,0.0
5,22,29,0.0
5,23,24,0.0
5,23,25,0.0
5,23,26,0.0
5,23,27,0.0
5,23,28,0.0
5,23,29,0.0
5,24,25,0.0
5,24,26,0.0
5,24,27,0.0
5,24,28,0.0
5,24,29,0.0
5,25,26,0.0
5,25,27,0.0
5,25,28,0.0
5,25,29,0.0
5,26,27,0.0
5,26,28,0.0
5,26,29,0.0
5,27,28,0.0
5,27,29,0.0
5,28,29,0.0
6,0,1,0.0
6,0,2,0.0
6,0,3,0.0
6,0,4,0.0
6,0,5,0.0
6,0,6,0.0
6,0,7,0.0
6,0,8,0.0
6,0,9,0.0
6,0,10,0.0
6,0,11,0.0
6,0,12,0.0
6,0,13,0.0
6,0,14,0.0
6,0,15,0.0
6,0,16,0.0
6,0,17,0.0
6,0,18,0.0
6,0,19,0.0
6,0,20,0.0
6,0,21,0.0
6,0,22,0.0
6,0,23,0.0
6,0,24,0.0
6,0,25,0.0
6,0,26,0.0
6,0,27,0.0
6,0,28,0.0
6,0,29,0.0
6,1,2,0.0
6,1,3,0.0
6,1,4,0.0
6,1,5,0.0
6,1,6,0.0
6,1,7,0.0
6,1,8,0.0
6,1,9,0.0
6,1,10,0.0
6,1,11,0.0
6,1,12,0.0
6,1,13,0.0
6,1,14,0.0
6,1,15,0.0
6,1,16,0.0
6,1,17,0.0
6,1,18,0.0
6,1,19,0.0
6,1,20,0.0
6,1,21,0.0
6,1,22,0.0
6,1,23,0.0
6,1,24,0.0
6,1,25,0.0
6,1,26,0.0
6,1,27,0.0
6,1,28,0.0
6,1,29,0.0
6,2,3,0.0
6,2,4,0.0
6,2,5,0.0
6,2,6,0.0
6,2,7,0.0
6,2,8,0.0
6,2,9,0.0
6,2,10,0.0
6,2,11,0.0
6,2,12,0.0
6,2,13,0.0
6,2,14,0.0
6,2,15,0.0
6,2,16,0.0
6,2,17,0.0
6,2,18,0.0
6,2,19,0.0
6,2,20,0.0
6,2,21,0.0
6,2,22,0.0
6,2,23,0.0
6,2,24,0.0
6,2,25,0.0
6,2,26,0.0
6,2,27,0.0
6,2,28,0.0
6,2,29,0.0
6,3,4,0.0
6,3,5,0.0
6,3,6,0.0
6,3,7,0.0
6,3,8,0.0
6,3,9,0.0
6,3,10,0.0
6,3,11,0.0
6,3,12,0.0
6,3,13,0.0
6,3,14,0.0
6,3,15,0.0
6,3,16,0.0
6,3,17,0.0
6,3,18,0.0
6,3,19,0.0
6,3,20,0.0
6,3,21,0.0
6,3,22,0.0
6,3,23,0.0
6,3,24,0.0
6,3,25,0.0
6,3,26,0.0
6,3,27,0.0
6,3,28,0.0
6,3,29,0.0
6,4,5,0.0
6,4,6,0.0
6,4,7,0.0
6,4,8,0.0
6,4,9,0.0
6,4,10,0.0
6,4,11,0.0
6,4,12,0.0
6,4,13,0.0
6,4,14,0.0
6,4,15,0.0
6,4,16,0.0
6,4,17,0.0
6,4,18,0.0
6,4,19,0.0
6,4,20,0.0
6,4,21,0.0
6,4,22,0.0
6,4,23,0.0
6,4,24,0.0
6,4,25,0.0
6,4,26,0.0
6,4,27,0.0
6,4,28,0.0
6,4,29,0.0
6,5,6,0.0
6,5,7,0.0
6,5,8,0.0
6,5,9,0.0
6,5,10,0.0
6,5,11,0.0
6,5,12,0.0
6,5,13,0.0
6,5,14,0.0
6,5,15,0.0
6,5,16,0.0
6,5,17,0.0
6,5,18,0.0
6,5,19,0.0
6,5,20,0.0
6,5,21,0.0
6,5,22,0.0
6,5,23,0.0
6,5,24,0.0
6,5,25,0.0
6,5,26,0.0
6,5,27,0.0
6,5,28,0.0
6,5,29,0.0
6,6,7,0.0
6,6,8,0.0
6,6,9,0.0
6,6,10,0.0
6,6,11,0.0
6,6,12,0.0
6,6,13,0.0
6,6,14,0.0
6,6,15,0.0
6,6,16,0.0
6,6,17,0.0
6,6,18,0.0
6,6,19,0.0
6,6,20,0.0
6,6,21,0.0
6,6,22,0.0
6,6,23,0.0
6,6,24,0.0
6,6,25,0.0
6,6,26,0.0
6,6,27,0.0
6,6,28,0.0
6,6,29,0.0
